scenario_id,location,timezone,weather_year,random_seed,pv_capacity_kwp,wind_capacity_kw,annual_load_kwh,peak_load_kw,reliability_target_load_served,round_trip_efficiency,usable_soc_window_fraction,feasible,optimal_n_modules,optimal_capacity_kwh,reference_lpsp,reference_system_lcoe_eur_per_kwh,reference_renewable_share,reference_annualized_cost,infeasibility_reason,mechanistic_optimization_runtime_seconds,annual_pv_kwh,annual_wind_kwh,annual_renewable_kwh
21,jinan,Asia/Shanghai,2023,4200147,620.4538986411992,563.2077992942998,1012370.2548195932,351.81239607719465,0.9967066931549596,0.9367010660118759,0.870226219952387,True,69.0,17250.0,0.003139534843297463,0.7755510798445987,0.9968604651567026,670186.175446238,,0.3146009839999806,769284.0777793846,747682.9858979194,1516967.063677304
22,jinan,Asia/Shanghai,2023,4200148,663.5009449738868,1309.356145869559,871995.9376862841,503.65828454672686,0.9963862045659055,0.8955815061780253,0.7183442011648395,True,22.0,5500.0,0.0031138145082944715,0.486929093606448,0.9968861854917055,213682.5486930034,,0.317577313999891,822656.9511092019,1738227.5493595987,2560884.500468801
23,jinan,Asia/Shanghai,2023,4200149,1050.5996866409569,1964.0489231975464,1579553.0921794327,463.6323793365632,0.99572767507897,0.9315171834962773,0.7290260509330099,True,48.0,12000.0,0.0040233906929217035,0.4985397222275521,0.9959766093070783,466216.46987564384,,0.32521050199989077,1302610.2548841853,2607360.84476449,3909971.0996486754
24,jinan,Asia/Shanghai,2023,4200150,2378.037442823171,849.1832020104576,1671656.7158314888,444.68227539288813,0.9979776259805133,0.9628951477565673,0.8007265850366199,True,40.0,10000.0,0.001965219694636863,0.3921796191909541,0.9980347803053632,388513.7248963699,,0.457303550000006,2948464.575907163,1127327.8403621018,4075792.4162692646
25,jinan,Asia/Shanghai,2023,4200151,2060.8253442217074,1639.7667393749057,1334566.175965142,484.95294493802743,0.9944472748186568,0.8904271051901742,0.7144118294145887,True,16.0,4000.0,0.005416174835730161,0.37660965376139166,0.9945838251642698,155405.48995854793,,0.3472514179998143,2555161.8385603423,2176862.063004342,4732023.901564684
26,jinan,Asia/Shanghai,2023,4200152,1663.5250854909493,1353.599542255087,818236.9964586496,233.6230634408966,0.9947257947267053,0.8947376173832466,0.7331813735753067,True,7.0,1750.0,0.0051927347905875295,0.42979053700665537,0.9948072652094124,67989.90185686472,,0.4420537619998868,2062559.948543131,1796962.5930810214,3859522.541624152
27,jinan,Asia/Shanghai,2023,4200153,3008.912871650714,1980.4394048304898,1745148.0276483623,485.62789235268536,0.9989128949789364,0.8927436299711897,0.7896491226508702,True,28.0,7000.0,0.0009953069864212557,0.41451792561977313,0.9990046930135787,271959.60742745886,,0.3989885510000022,3730670.028273779,2629119.925982789,6359789.954256568
28,jinan,Asia/Shanghai,2023,4200154,2094.2331230137333,388.96348861292705,1477539.261392619,516.9350690206704,0.9956774901632827,0.8959755924193271,0.767771127121921,True,36.0,9000.0,0.003978501512761802,0.3658499854696923,0.9960214984872382,349662.3524067329,,0.34566433400004826,2596583.243688048,516366.0427568374,3112949.286444885
29,jinan,Asia/Shanghai,2023,4200155,1334.0663198024415,1465.4602382580067,1877408.614217747,542.7223790170142,0.9955832193869224,0.9229755286264959,0.8522865126368016,True,72.0,18000.0,0.0043912362672273286,0.5207360093040608,0.9956087637327726,699324.7048134658,,0.3438257350001095,1654072.8985236683,1945462.5593401515,3599535.45786382
30,jinan,Asia/Shanghai,2023,4200156,1820.2660985821058,1195.5868443402953,1911974.0961200064,537.9260466822277,0.9988612027328846,0.9059405420939115,0.8467506994875833,False,,,,,,,Battery-range inadequacy: no candidate within 0-80 modules achieves LPSP <= 0.0011 without diesel backup. This is a seasonal or sustained renewable/load timing mismatch a battery of any size within the tested range cannot bridge -- not a fixable sizing choice.,0.3344436779998432,2256898.909052694,1587193.825789888,3844092.734842582
31,jinan,Asia/Shanghai,2023,4200157,1894.9203685809591,1960.2505623329125,1499679.203729902,467.472860223989,0.9907633734508065,0.9299915539123987,0.8604119573971448,True,14.0,3500.0,0.00848966384018376,0.34290115756760997,0.9915103361598162,135979.80371372943,,0.4165486960000635,2349460.727705352,2602318.354592398,4951779.08229775
32,jinan,Asia/Shanghai,2023,4200158,3274.105001659666,1680.649563111377,862850.2362419962,299.08093652269366,0.9904382862508246,0.8898354062003102,0.8350611257334968,True,6.0,1500.0,0.0049199845219306,0.5693096304686308,0.9950800154780693,58277.05873445548,,0.3333769990001656,4059474.6076552076,2231135.7995568616,6290610.407212069
33,jinan,Asia/Shanghai,2023,4200159,2365.693320125737,1744.6255483246816,807650.2123974205,355.8517368465399,0.9960955865942795,0.8826646560215752,0.7802711115106775,True,7.0,1750.0,0.0013763861273987175,0.5530311017929984,0.9986236138726012,67989.90185686472,,0.35111662700001034,2933159.430648042,2316066.717967403,5249226.148615445
34,jinan,Asia/Shanghai,2023,4200160,3186.9046441510905,1408.9030559405458,1204019.2177130154,491.11245185276505,0.9931322828106857,0.9568010204029653,0.7597887302237811,True,10.0,2500.0,0.004695117023959144,0.406829466820206,0.9953048829760408,97128.43122409248,,0.3381280159999278,3951357.2330123424,1870380.4262410048,5821737.659253348
35,jinan,Asia/Shanghai,2023,4200161,2270.960752649447,914.4921219461013,1267202.586283614,504.6230248687477,0.9916883431374555,0.8876330432112187,0.768385387709132,True,15.0,3750.0,0.007959779442746007,0.32820313579871463,0.992040220557254,145692.6468361387,,0.320170004999909,2815703.0717368145,1214028.2879134936,4029731.3596503083
36,jinan,Asia/Shanghai,2023,4200162,1476.0281915500311,1836.3166659613073,1700221.4939846229,446.9271797671907,0.9953167031474739,0.9388095288108546,0.7598766583029651,True,35.0,8750.0,0.00459000981361925,0.3960408738831025,0.9954099901863808,339949.50928432366,,0.32216700799995124,1830087.5997389378,2437790.686812952,4267878.28655189
37,jinan,Asia/Shanghai,2023,4200163,1224.1161848799889,780.4862249035974,1064250.6589418182,499.72574611632297,0.992549222399251,0.9305340454972946,0.8583948850282748,True,17.0,4250.0,0.006060753141406198,0.3264305469861349,0.9939392468585938,165118.33308095718,,0.33958983100001205,1517748.6876019943,1036129.598736583,2553878.286338577
38,jinan,Asia/Shanghai,2023,4200164,2851.472328127141,989.0952654515472,1609637.4245974338,547.8806995740099,0.9960713772928113,0.9533174598806095,0.8805107938438463,True,21.0,5250.0,0.00391536452920028,0.32369450287810836,0.9960846354707997,203969.70557059417,,0.3357389719999446,3535463.738822035,1313067.2237439533,4848530.962565988
39,jinan,Asia/Shanghai,2023,4200165,1492.2072261646,1874.6923116604708,882567.7927398287,334.30784209582646,0.996404022374371,0.8935408610401727,0.7094748040010963,True,9.0,2250.0,0.0029486001805812886,0.48144813326180186,0.9970513998194187,87415.58810168323,,0.35577218299999913,1850147.5489955815,2488736.0348675484,4338883.58386313
40,jinan,Asia/Shanghai,2023,4200166,914.6161149155922,1853.881748355229,815741.6290959098,225.32878992454073,0.9902815516161148,0.8899566520805983,0.8240298573256593,True,7.0,1750.0,0.007902934279419276,0.4486571826297043,0.9920970657205808,67989.90185686472,,0.33650644900012594,1134007.8868484762,2461109.1019135355,3595116.9887620118
